created_at,text
11/25/2021 10:52,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:52,"RT @LISAVotingTeam: [ 2021 KBS WORLD RADIO ]

Keep voting for Lisa on KSB K-POP Year-End Survey. 1 vote per email. Use multiple emails!

🗳:…"
11/25/2021 10:52,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for 2021 MAMA’s Fans' Choice TOP 10!
Stream 'LALISA' on the @AppleMusic 2021 MAMA playlist to vote…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for 2021 MAMA’s Fans' Choice TOP 10!
Stream 'LALISA' on the @AppleMusic 2021 MAMA playlist to vote…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @LISAVotingTeam: [📣] WORLDWIDE FANS' CHOICE TOP 10 Final Round voting has started! 

Use all your emails now to vote for Lisa!

🗳: https…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,RT @1027KIISFM: 🗣 @jojowright’s daughter Sophie FINALLY got to meet #LISA! 🙌 💕 She has been waiting to ask her this… full video at https://…
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @1061KISSFMDFW: OMW to be the most fashionable relative at Thanksgiving yet again. 💅 

@BLACKPINK #LALISA #LISA #리사 #블랙핑크 #BLACKPINK htt…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,RT @1027KIISFM: 🗣 @jojowright’s daughter Sophie FINALLY got to meet #LISA! 🙌 💕 She has been waiting to ask her this… full video at https://…
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @TeamMYLilies: “#LALISA” TikTok video by #LISA is nominated on the ""Favorite Moment - Best Artist TikTok Video"" for MAMA 2021.  

🔗 http…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:51,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:51,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
